# Total Phase Data Center(tm) v6.73
# (c) 2005-2017 Total Phase, Inc.
# www.totalphase.com
#
# 
#
# Level,Sp,Index,m:s.ms.us,Dur,Len,Err,Dev,Ep,Record,Data
0,HS,8112,0:07.464.706,1.718.600 ms,512 B,,09,02,OUT txn (NYET)   [71 POLL],87 D6 10 11 42 61 49 14 58 00 8C 41 04 80 91 12 85 58 22 89 24 92 14 43 81 D4 48 E1 44 42 48 28 22 D6 98 C4 44 2E 88 44 86 C8 34 18 50 18 44 2A E8 41 04 28 20 02 1D 18 24 12 2A 24 84 01 00 80 12 18 21 A9 21 8A C1 24 38 4E 24 88 86 81 BA 81 81 C4 44 12 4A C1 44 42 12 19 A4 18 C0 12 80 93 62 A1 20 33 22 82 1A F4 ED B9 84 29 E2 14 52 24 10 81 23 01 42 2E 14 44 23 A6 18 42 12 00 49 64 D1 39 44 58 12 82 41 15 28 05 48 41 84 4F 81 D6 42 91 15 48 94 70 14 82 C5 2C 11 48 1A 04 4C 12 11 6C 42 89 81 11 CC 88 24 4E 12 44 60 88 26 65 15 48 14 40 12 68 89 60 15 38 24 92 10 31 14 90 14 81 15 18 14 14 19 34 8A 44 81 14 41 2A 24 47 62 C1 2A 08 40 58 22 1E 42 84 36 98 42 30 A8 88 42 8A F4 E1 2C 30 48 4D 12 48 98 5A 08 40 22 11 2A 02 46 84 C2 28 12 00 40 04 2A 05 40 02 5B 81 00 81 14 68 8C 44 04 40 34 22 12 42 12 8B 22 18 83 D5 42 41 81 21 44 24 68 41 16 14 48 42 62 21 80 48 22 25 21 21 41 61 28 10 C8 21 48 56 A1 12 8C 08 20 05 10 01 1C 81 B1 11 A8 82 58 2A 81 01 6B 84 40 28 09 4A 01 81 20 14 04 B0 28 04 F0 47 FF 10 7A 74 22 84 A8 49 19 21 43 C2 32 49 02 22 49 A1 24 8C 02 C0 44 16 95 43 24 8F 14 81 48 14 A1 41 1F 48 21 44 08 D3 D1 42 C2 4D 46 98 11 40 B4 22 51 41 83 86 31 18 32 CF 24 63 51 15 64 82 4A D1 84 41 74 84 08 AF 21 14 54 22 1E 88 27 52 13 89 34 52 12 AC 21 D1 81 61 28 12 83 45 23 A8 41 13 C2 8C C0 11 83 05 C1 15 1C 41 01 B8 81 42 2E 14 4A 61 26 E0 C1 C2 88 92 A0 41 25 48 82 A2 14 8D 44 A8 81 2A 0C 48 5F 9A 0E 36 B2 61 02 89 04 52 42 4C 03 4A 52 18 87 12 62 D7 24 87 42 89 25 A1 42 81 13 81 51 C1 8C 51 21 46 88 3C 24 26
0,HS,8121,0:07.466.434,1.773.316 ms,512 B,,09,02,OUT txn (NYET)   [77 POLL],17 1D 34 11 89 31 8B 14 14 11 84 16 91 48 AC 02 26 18 54 18 47 81 59 64 14 F4 12 81 53 D9 98 B4 24 A4 18 24 4A A8 42 1C 61 84 5B 12 56 34 14 28 89 42 61 98 92 3B 48 1C 88 88 A8 14 86 C9 18 4E 18 21 1B 94 2A BD 88 12 51 18 28 83 88 F8 43 8C 1B E1 4A 11 71 88 A1 16 9A 44 78 86 E8 28 11 18 EA 28 21 91 28 85 22 61 21 48 AE 8E 28 24 8C 02 42 E0 85 38 44 4B 12 A0 14 4E 11 4B 22 49 14 55 84 11 12 21 80 24 14 41 34 11 85 98 C4 44 13 12 4C C4 19 48 25 01 14 12 50 81 42 84 30 21 46 14 08 C3 14 61 91 12 00 85 81 24 88 A1 84 50 14 84 42 4C 41 48 08 14 14 20 18 01 42 20 4C 08 30 44 8C 81 18 01 84 2A 38 88 46 05 4C 11 02 1A 84 08 44 2C 98 48 A1 10 02 24 00 48 DF AA 08 18 66 01 81 00 80 12 41 08 00 89 34 28 58 48 8C 14 01 00 84 24 48 18 40 62 14 84 40 88 08 44 00 12 20 81 41 08 E0 44 01 40 14 12 98 51 12 87 42 89 02 28 00 1A 62 41 11 42 42 32 22 2A F8 18 82 48 20 08 48 15 08 16 2A 41 01 60 81 16 01 60 22 B0 11 8E 16 11 01 42 24 22 81 80 02 10 12 88 01 F0 54 B3 00 00 00 00 10 88 02 91 83 01 21 00 22 90 11 18 C4 18 00 28 60 41 00 80 01 11 10 41 88 42 44 22 22 04 14 40 81 04 28 30 84 42 28 18 10 82 84 91 48 14 48 4C 01 40 04 40 81 08 88 12 20 31 44 A0 38 8A 84 02 00 12 20 18 08 12 89 28 82 41 28 88 01 B0 14 28 13 28 82 68 21 F0 23 F6 A0 88 2F 18 18 71 42 04 40 C4 25 42 27 11 90 18 24 8C 06 84 14 25 54 42 42 30 12 14 00 52 14 28 11 64 00 13 24 C4 44 11 19 91 48 21 84 26 42 31 21 00 50 21 11 35 DA 41 82 01 31 3B 21 38 11 20 21 C4 42 20 06 60 28 00 2A 01 20 04 00 24 40 01 A0 42 80 0A 20 81 52 12 5C 42 02 81 34 15 2C 01 20 0E 45 88
0,HS,8130,0:07.468.229,1.740.433 ms,512 B,,09,02,OUT txn (NYET)   [73 POLL],21 28 48 F2 28 D3 10 44 A2 14 12 42 80 92 52 25 09 3C 64 94 60 12 34 1C A4 42 11 48 14 4A 32 44 46 02 24 50 22 60 24 C0 46 89 41 58 41 28 00 44 10 84 04 24 48 A3 44 83 01 12 00 14 80 14 02 14 11 00 1B 42 00 00 11 18 22 42 82 18 C8 11 00 8A A1 24 B0 44 81 19 21 02 42 1B 28 42 4A 82 44 04 26 04 22 41 85 44 08 16 02 40 42 C1 11 3F E6 0D 28 48 40 02 00 16 01 00 18 00 60 62 00 14 80 24 01 43 34 44 41 41 49 56 84 18 10 34 24 20 02 22 20 06 29 01 29 12 02 42 43 24 24 11 14 12 02 A0 81 12 46 01 80 01 34 10 41 02 12 48 00 20 22 01 18 00 69 02 1C 01 21 12 00 29 89 11 03 64 90 22 42 42 41 20 02 10 08 48 C2 9F DC 4D 82 04 19 84 E1 24 C2 26 11 28 46 F4 21 44 68 40 41 02 14 20 14 C4 14 41 40 54 18 14 18 28 16 21 44 58 81 00 11 5C 42 61 24 90 28 00 48 1E 44 51 14 18 8C 08 88 82 88 81 C8 10 01 88 80 08 88 18 40 02 1A 08 1C 0A 48 82 14 80 08 4A 31 C2 42 19 04 00 20 28 08 42 10 98 18 14 6C 54 28 40 38 44 29 D4 84 14 12 04 1A 08 CF A6 41 01 22 44 00 42 40 06 32 C0 42 48 4A 03 18 2A 64 44 28 24 00 2C 84 04 81 00 40 11 08 89 84 04 30 11 C0 14 A9 04 25 08 89 24 44 3A 11 92 8D 81 E0 16 31 88 A0 48 A8 88 20 88 E8 28 E4 21 E4 28 24 05 10 21 88 A4 48 88 18 13 A8 21 20 A8 84 20 0A 88 A0 42 20 28 44 02 48 41 60 C4 12 85 82 22 04 00 22 20 0A 14 8F E6 0D 81 20 02 45 08 00 84 40 01 11 25 18 61 84 40 88 04 40 02 12 00 10 48 01 00 11 24 00 25 1C 01 20 04 19 04 20 11 54 42 21 00 1B 12 00 00 88 E0 11 24 11 21 01 88 20 18 11 01 18 42 10 01 24 00 00 80 01 28 80 01 00 42 44 82 14 41 52 24 40 68 81 00 00 63 F4 B2 E5 10 01 84 48 28 12 84 40 C2 24 21
0,HS,8139,0:07.469.979,1.773.700 ms,512 B,,09,02,OUT txn (NYET)   [77 POLL],87 12 22 44 CC 04 A4 14 21 25 05 27 14 28 50 12 90 41 90 22 10 24 12 82 02 80 84 84 14 14 52 58 C0 21 47 81 A0 84 10 14 02 24 91 39 02 20 92 21 10 01 22 15 42 02 00 10 01 80 01 82 00 40 04 C0 43 28 82 12 10 21 28 18 8A 46 21 44 08 20 51 48 48 48 18 25 14 02 5F AE 05 14 85 41 28 02 81 28 48 00 26 42 82 06 46 84 41 05 20 44 04 41 24 90 48 41 62 45 C8 11 19 01 40 44 01 C0 21 20 62 41 45 92 14 C0 11 48 90 C1 22 1E 82 34 88 80 59 12 00 88 80 88 89 28 D1 12 02 12 19 08 88 22 88 00 48 1A 08 88 48 12 00 88 80 04 C2 86 41 82 11 32 48 23 01 10 02 00 00 2A 01 82 8F 88 0F 62 8A 84 11 24 81 42 18 32 85 C8 80 02 12 21 63 82 02 13 01 25 11 4C 28 21 34 24 8C 34 15 40 04 43 14 04 00 00 89 81 04 48 2A 02 21 14 84 44 42 14 88 2A A2 84 60 24 16 81 21 41 81 02 14 11 10 01 80 48 81 04 12 00 40 C2 13 28 11 19 24 C4 11 12 D0 21 86 C1 22 44 48 50 82 20 4C AC 82 1E 42 90 22 42 21 00 F0 CB A1 70 27 72 E8 A3 49 49 64 84 27 42 17 C2 2F 17 C2 27 1E 64 42 8B 34 A1 3B 24 A7 14 63 75 68 12 71 43 C4 44 2F 44 32 5E E4 46 94 42 A7 44 2F 44 F2 5B 24 46 75 1B 58 82 27 44 54 8F 44 12 A5 22 1E 43 51 89 84 D2 28 D4 41 56 61 62 87 11 17 24 1E 89 86 71 92 71 82 F1 21 98 17 2A 4E 81 37 2C 1F 23 38 31 5E 81 13 E9 14 E8 28 B4 21 FD C1 12 15 12 51 22 19 69 18 4E 81 8A 84 A8 68 1B 14 19 81 E8 28 61 2C 1B 28 2D 44 4F 12 23 E5 14 B2 13 88 81 C8 E1 2B C1 2F 14 3B 43 4D 42 41 1C B4 4E B2 8C F4 12 48 41 56 34 AA 46 D4 CA C4 34 82 82 2C FD 95 24 14 1C 26 F8 81 14 43 D7 86 27 71 22 E8 11 F4 21 E6 4E 83 17 22 42 66 52 84 23 F2 1C 4B 13 52 8A 7D 32 41 15 74 16 C1 24
0,HS,8148,0:07.471.774,1.744.916 ms,512 B,,09,02,OUT txn (NYET)   [73 POLL],A7 24 4E 24 C3 C5 6D 47 21 DC 64 C1 59 71 2C D8 52 14 B1 27 02 27 84 F0 28 6A 64 46 CE 46 8F C1 74 42 76 65 68 14 AF D8 F5 82 13 8F 42 3C 96 2F 85 F8 A3 38 23 3C 93 EA A1 A1 82 13 39 61 8E 12 13 AA 58 2C 94 21 24 1B 18 92 30 81 D8 8A 21 98 21 8A A4 18 2F 21 38 C1 E2 1B 42 C6 91 41 C2 BA A2 41 4E A1 16 E1 18 76 41 88 E5 61 F6 88 45 17 24 46 74 12 78 44 62 81 4D 4A D0 28 84 D2 42 21 69 58 2F 8A 03 4F 12 12 E1 41 2C F4 22 24 41 2D 42 46 F1 21 24 41 2F 24 74 48 B9 21 12 F4 52 42 8F 94 F4 21 24 41 2F 24 E4 14 74 21 15 F4 42 42 4E 41 1F 42 12 84 64 94 1F 42 92 14 50 98 95 B4 64 44 62 12 11 4A F4 48 48 E7 42 41 2D 4A 8F 94 F4 29 24 49 F1 52 4A 8F 94 D4 41 FA 94 14 2F 21 75 48 B9 21 AA 18 2F 21 64 14 1B A2 8A 21 E1 14 B4 21 AA 19 2F 21 65 1C 19 02 23 C1 81 13 A9 44 4A A4 82 1B 18 12 42 2A A8 18 2F 25 E4 14 F4 21 84 8A E9 25 64 14 2A AA 18 5E 42 46 B1 21 9A 14 2F 24 74 48 58 41 41 2D 42 87 84 44 86 F2 42 42 A7 84 28 4E 12 25 82 38 81 FF F8 C8 32 28 17 3A 5A B5 41 76 24 F4 14 11 4A B4 41 56 51 E0 24 F4 42 68 8B 22 47 62 2F 24 B4 42 F6 24 24 47 62 5E 12 2D 61 97 12 45 F2 42 48 1F 94 F6 21 21 43 F2 42 4A 3F 9C E6 42 E2 46 D8 22 93 4A C7 41 4F C4 84 73 21 51 28 4E 44 9B 64 83 42 77 42 B8 4A B6 28 72 24 E4 A5 B1 4B D4 14 72 24 F6 42 4A AF 94 B6 28 E2 23 A1 15 3F 14 E6 1A AA 13 1A B1 41 26 E2 23 B1 52 B5 42 84 E2 26 A8 31 19 14 E1 86 A4 64 43 72 19 E3 41 B1 41 36 22 14 5E 52 3F 14 B6 85 A8 11 4A A5 64 AA AA 93 1E 52 21 8A E8 61 E1 81 B1 48 F6 84 84 4D 86 2F 84 F4 48 48 C7 48 24 2D 4A AB 4C 41 2C F8 12 32 2B C8 4F 48 F8 4B 3C
0,HS,8157,0:07.473.529,1.767.450 ms,512 B,,09,02,OUT txn (NYET)   [77 POLL],30 22 15 A1 95 4A 76 24 44 F6 42 42 21 53 02 42 8C B6 28 62 22 25 D2 82 F6 2C 24 47 42 48 1F 94 72 25 01 84 4E 68 5F 52 62 62 4E 48 1F 94 B6 24 72 24 66 81 8C 54 45 4F 24 54 22 37 12 14 4E 48 8F 84 04 45 D2 A2 F4 4A 68 5F 42 72 24 E4 A5 F4 4A 48 8F 48 EA 63 F1 42 4A AB 64 AA AA 9B 5E 52 4E 41 1D 21 BA A9 11 4A E6 1A EA 2A B9 52 A4 44 28 22 1A A1 88 8A A8 42 28 22 1F 11 A1 11 4A A6 8A 1A E1 25 F5 43 41 AE 84 12 5A A4 44 8A AA 8A 5A 35 42 8A A8 11 21 4A 72 2C 64 28 2F 84 54 88 8D 84 45 F6 42 4A AB 44 44 45 B6 12 81 A8 88 6C 03 39 A8 88 52 28 22 A0 44 29 56 55 45 E4 24 94 62 22 45 F6 42 42 2B 44 28 47 42 46 DA 8A 26 12 A4 44 89 B2 28 62 22 48 9D 49 4C 62 62 84 50 4C 45 16 72 21 01 84 89 12 48 E4 84 F4 49 21 8B 22 47 62 2F A4 71 4B 98 2C 26 B6 42 E4 84 94 29 3A A1 55 3B 64 1C 22 02 28 22 16 B2 42 A1 44 1C 22 B2 12 01 A0 44 4A 26 F2 91 91 A0 64 22 1E 12 5A F1 41 21 4B 8A C0 52 2B 64 8A AA 93 5A D5 13 02 8A 48 FA 4A 48 C5 64 48 4E 48 81 4D 84 45 B4 42 A4 44 44 45 44 B2 82 88 B8 48 4B 02 13 88 A4 64 22 24 2F 24 A4 44 47 42 45 24 A4 24 2A 42 12 12 81 72 24 C4 48 8B 24 83 02 B0 48 B6 28 22 52 22 BF 94 B2 24 22 52 22 A5 58 44 4A 44 72 23 51 11 4E 48 8F 84 26 12 A4 44 1D 49 1D 21 47 62 2F 21 D4 82 F4 88 24 2E 12 2B 44 4A F4 81 21 3A E9 21 E1 14 B6 21 A2 82 A0 64 A6 C1 92 2B 41 4A 94 21 22 1A 21 88 88 84 22 B2 91 09 4A 26 AA 11 2B 51 1D 41 8E 84 60 25 2B 44 2A A2 82 5A 21 24 A2 88 25 62 84 8F 4A C8 82 8C 14 78 84 44 22 A4 44 41 E0 21 D1 12 78 84 F5 34 63 24 00 5A 85 54 44 4F 21 51 82 3F 84 D4 11 22 E2 24 F1 4A 68 9F 12 62
0,HS,8166,0:07.475.617,1.434.416 ms,512 B,,09,02,OUT txn (NYET)   [56 POLL],62 23 C5 69 D5 11 E4 A5 F5 49 41 50 24 27 25 3D 41 81 12 23 B5 41 52 18 4C B1 12 51 91 C1 46 C4 22 35 01 56 C8 68 C7 42 64 4A D4 82 14 08 5E 12 1D 49 D5 E1 68 F8 12 18 9D 29 81 E0 24 D1 13 F2 A1 81 12 1A 81 04 3E 12 2B 51 11 40 02 00 80 A4 88 1F 11 A1 11 00 9A 89 D4 11 76 24 24 21 C4 21 22 1A A9 14 29 A2 88 9E 92 1E 18 8D 28 89 F2 84 16 2B 45 25 B8 28 E2 28 71 42 BA 4A 24 02 80 08 5F B1 04 21 A0 15 85 08 3E 14 16 82 F2 25 25 18 2C D4 82 F4 29 21 4F 22 F1 42 48 9D 48 97 52 E0 85 D1 19 54 11 2C F1 42 4A 21 45 44 C6 48 15 11 44 E2 81 51 99 C5 54 24 21 17 12 1D 11 40 58 4C 18 16 5A 88 97 12 18 46 5A 1B B0 14 F9 12 1A 95 39 28 E0 24 14 F2 81 81 18 00 00 00 00 21 00 4A A4 44 82 1B 11 1A 01 A0 81 D0 11 72 24 04 90 21 22 9A A1 55 4A 24 A2 99 2F 81 B1 48 32 28 2C F8 42 42 00 4D 84 2B 45 2B 44 89 D2 64 B1 12 01 F0 FA DD 24 21 E0 81 C1 42 C5 E4 21 D1 82 D1 8A D4 5D 22 A3 11 BD 21 13 62 61 23 85 76 24 01 5E 12 1D 41 81 16 F2 52 12 AD 48 81 1E 12 1E 52 AB 24 81 6C D1 A2 11 1A 64 24 25 12 22 A1 15 2C 16 64 41 18 1D 41 00 46 92 43 41 24 29 D1 11 32 21 00 28 15 21 A1 11 48 00 48 00 90 12 00 80 04 1F 11 A1 11 00 1E 12 2C 94 42 A0 88 42 A0 88 88 5E 52 29 22 28 A2 11 84 CD 24 BE 96 2F 85 C1 28 CF 42 FA B4 14 2F A4 B5 4A 36 24 45 04 88 4F 58 F8 55 81 24 A1 44 84 A5 5A 18 22 1E 12 81 D5 E5 21 31 12 11 26 F1 14 12 10 41 04 50 91 15 A1 11 AC 51 88 80 D1 82 11 88 48 B2 12 04 26 C4 12 21 87 12 1F 51 81 51 22 14 1A A1 11 14 17 12 18 24 21 40 12 52 11 14 00 50 11 18 00 00 00 88 24 48 20 82 01 81 1F 41 A1 11 21 14 1E 12 24 21 A0 88 00 00
0,HS,8175,0:07.477.062,1.782.500 ms,512 B,,09,02,OUT txn (NYET)   [77 POLL],1A 15 B2 21 4A 22 74 42 F8 A8 85 BE 82 29 85 72 84 A4 83 1A B5 42 C2 A4 4D 16 29 04 22 AB 22 10 01 58 42 28 00 14 10 04 42 26 01 2C 14 18 48 22 15 41 54 44 48 14 14 41 48 F0 25 84 60 81 87 94 5D 21 41 60 82 50 84 8D 28 81 50 82 81 91 D0 82 51 88 85 05 40 58 18 24 1A 04 82 00 15 01 2A 31 12 21 14 82 21 46 81 02 12 89 98 11 10 02 50 22 1C 46 21 68 25 28 82 80 15 83 92 84 29 04 88 88 42 21 82 20 C4 48 20 08 C2 22 8E 23 70 88 51 41 10 42 91 14 60 14 17 42 41 29 44 11 01 25 62 14 13 12 44 22 04 41 25 62 14 44 41 60 14 19 18 84 44 39 21 58 10 58 41 48 27 84 14 80 74 48 69 42 C0 42 83 04 10 42 29 02 40 21 02 20 04 80 44 81 08 1A 44 31 21 58 42 81 44 12 21 14 18 48 14 11 18 12 14 20 08 46 B1 21 08 16 42 38 21 41 25 12 48 04 00 88 E0 21 04 A2 8F 84 47 E2 92 B2 83 B1 34 76 4C EA 62 B6 45 F1 32 42 87 94 3F 42 B2 44 F1 32 62 87 94 3F 42 BA CC F1 32 46 C7 94 1F 42 FE C4 18 2F 23 76 48 F9 21 E4 CF 9C F1 32 62 87 94 1F 62 FE 8C 18 2F 23 74 48 F9 23 26 CB 18 27 23 8F 94 F8 C3 26 C9 74 53 E2 92 FE C3 18 4B 43 C7 A4 2E E4 DF 88 F1 32 46 87 94 3F 42 FE CC 19 3F 63 74 CC F9 31 E4 4F 8C F1 32 C6 8F 9C F1 33 E4 4B 18 2F 23 7C 48 F9 33 E4 4F 1C F1 32 E2 8F 9C F1 31 E4 4F 1C F1 12 C2 8F 94 F1 21 64 4B 18 27 2B 8F 94 F8 C1 24 49 7E 52 E2 92 BE C1 B1 34 7E C8 EA 42 BE C5 F1 12 C2 CF 9C F1 21 E4 4B 1C 2F 23 7C C8 F9 31 E4 4B 1C 2F 23 7C 48 F9 31 A4 4F 8C F1 12 42 C7 94 1F 42 BE 84 F1 12 42 87 84 2E E6 CF 8C F1 12 46 C7 84 2F 62 B2 84 71 92 F6 4C 88 CE 24 BF 27 4B A2 88 23 88 32 44 2C 26 34 22 00 42 2A 06 22 81 2A 34 44 60 84 48 42 28 85
0,HS,8184,0:07.478.866,1.722.450 ms,512 B,,09,02,OUT txn (NYET)   [70 POLL],89 24 44 52 88 25 02 25 12 78 22 02 25 92 48 37 24 28 25 88 34 4C 28 85 48 24 04 87 94 19 34 44 1E 44 46 48 84 A1 41 00 80 64 14 48 42 1A E4 14 A1 41 18 48 20 02 42 48 42 68 42 C8 80 24 84 B4 C4 81 26 8C 2C 88 2C 8C 0C 20 84 04 48 00 40 32 4C 4C 14 54 62 41 86 94 84 44 4F 9E 0F 00 00 00 00 00 00 00 00 00 00 12 00 00 00 00 00 00 00 00 00 00 00 00 48 00 00 00 80 02 10 08 00 00 00 00 00 22 00 00 00 00 00 40 02 40 01 81 00 00 20 04 00 82 00 00 00 14 5F 31 0A 4A 08 48 41 48 41 47 11 1B 48 19 A3 84 91 8D 31 42 66 C4 41 8F 11 88 D6 52 F4 48 18 C8 87 41 4B 49 83 01 42 48 42 43 91 1C 4C 01 30 42 13 24 E4 3E 21 04 81 4C 92 58 4F 81 A4 62 94 2B 12 56 72 5C 42 D4 8A 61 89 1E 24 50 E8 22 16 61 11 30 41 11 2A A5 41 46 61 16 4C C5 18 23 01 21 48 28 14 42 22 88 52 00 90 14 28 1C 28 01 C2 80 C8 48 48 18 8C 08 88 2D 82 6E 32 E0 24 A3 81 8D 38 16 8C 52 48 88 3D 82 BF 26 0A 42 32 13 94 24 42 00 1A 2C 21 18 C1 31 42 85 E4 81 44 A1 24 25 24 04 E0 48 04 30 4C 16 48 64 41 83 01 E0 28 24 14 A1 24 80 C4 18 50 84 22 4D 11 28 8C 91 12 16 4A 14 04 8E 18 49 02 12 20 21 08 90 21 42 12 14 48 44 84 23 01 21 42 21 D0 28 06 82 40 21 01 10 F1 A1 54 18 24 C8 18 88 4A 02 80 08 30 82 23 81 82 D5 82 E8 82 41 08 41 82 23 F8 C4 C4 00 00 00 44 16 35 21 1C E2 81 04 81 41 2A 56 18 3A 58 81 1C D4 88 81 9C 5C 18 83 01 20 84 24 62 44 43 81 81 01 42 18 1F 2C 01 80 04 52 8E 48 72 14 22 48 58 2F A4 61 81 14 12 84 25 76 28 41 C1 11 C0 41 20 81 84 64 13 89 85 01 80 64 82 28 11 00 20 05 82 30 14 21 28 20 01 00 84 42 52 84 20 08 6E 22 82 28 12 28 43 C1 A8 80 44 F2
0,HS,8193,0:07.480.598,1.770.616 ms,512 B,,09,02,OUT txn (NYET)   [77 POLL],FB 23 94 1A 24 54 24 42 19 08 A6 04 4E 28 49 92 24 80 91 14 40 72 44 08 42 83 32 21 29 51 81 00 16 18 04 41 89 92 78 90 1C 40 09 45 42 C8 48 17 82 84 42 10 38 89 90 12 84 18 81 21 84 40 B4 48 61 81 23 C1 41 14 28 20 17 3A 82 81 52 28 81 2B 21 4A C8 28 41 2C 01 81 11 18 A1 A0 24 18 21 81 B0 4C 91 41 29 1B C2 31 30 24 20 14 12 18 A2 24 CD 4A 28 92 2C 22 84 B8 3B 44 24 72 14 42 28 2A 92 41 85 11 18 48 71 18 08 44 00 00 16 32 18 19 11 48 01 84 C0 24 11 A4 26 A2 18 00 25 42 C8 14 40 14 0A 18 41 25 48 05 60 82 42 48 20 A3 18 92 00 13 02 10 04 20 01 36 08 63 18 21 64 44 60 81 86 61 C4 20 08 85 02 46 14 C4 11 00 28 4C 02 22 81 83 C1 88 48 4A 19 62 88 28 88 2A 02 80 88 A2 48 80 A2 EB 14 2E 48 47 24 8C 22 2C 4A F8 24 81 81 83 84 72 18 2C 32 14 44 00 67 84 2C C1 48 18 14 16 01 10 48 14 45 38 24 AB 28 83 81 16 56 82 1D 14 00 A5 98 61 8D 18 84 46 58 81 D0 18 4A 2A 81 54 88 2A 91 92 92 81 49 B2 41 21 81 31 44 11 28 12 1E 6A 18 85 1A 24 21 C4 66 E0 81 9C 81 2E 4C 12 2D 81 00 29 71 4A 14 24 84 11 02 8C B2 44 22 84 12 5A 81 48 4B 1C 21 46 D8 82 82 1A E2 82 C4 4A 28 28 C8 C0 28 9E 4A 44 48 12 8C 31 24 A0 12 15 98 14 51 18 11 27 62 D0 88 42 14 03 24 91 81 46 28 C4 A1 18 48 88 E0 61 72 58 C8 14 86 79 11 02 00 20 14 58 88 45 02 C5 08 89 55 48 8D 29 45 91 11 19 94 84 4C 34 18 4A E9 86 43 C8 11 1D 14 13 8C 02 14 3A 64 51 8D 12 1B 21 44 41 25 91 6C 82 29 8D 31 41 89 72 88 4A 44 A1 48 47 2D 19 D1 14 28 21 C4 A2 11 1E 41 48 11 4C 88 F9 48 28 24 84 16 C2 4A 4A 51 24 D0 22 82 12 2C C1 42 2F E2 4B 04 14 20 02 82 90 14 54 00 21 40 42 11 03
0,HS,8202,0:07.482.389,1.756.216 ms,512 B,,09,02,OUT txn (NYET)   [73 POLL],10 19 28 04 8A 02 00 10 68 84 84 50 28 00 00 00 26 08 40 08 52 40 01 80 14 04 20 A4 34 D0 18 31 11 8A 04 80 A4 14 4C 01 39 02 50 12 85 04 48 C0 41 81 83 22 01 41 10 22 84 A1 16 24 11 41 21 11 82 12 42 00 18 80 04 24 60 82 90 18 21 97 12 00 00 85 24 A1 16 14 00 00 26 42 49 48 84 12 41 02 18 20 04 00 00 4C 12 9A 14 82 00 00 00 84 00 21 43 04 40 54 88 44 1C 41 04 88 81 1A 08 81 00 14 C8 84 00 11 42 44 00 00 22 23 28 01 00 21 53 A4 48 92 15 68 18 00 28 00 48 84 41 80 82 12 42 E2 81 84 41 46 08 21 41 80 F4 31 A4 20 84 81 01 00 41 83 02 12 15 48 04 38 40 04 00 00 81 14 12 42 82 20 25 01 14 13 01 00 C0 48 42 C0 14 84 00 81 87 11 30 21 10 81 98 44 12 28 10 04 C4 80 22 91 21 84 90 18 12 44 C1 41 48 82 18 00 18 8C 48 04 30 64 18 41 00 88 81 1E 41 00 30 84 85 28 41 08 26 02 00 00 22 40 F2 52 61 44 14 40 11 68 11 21 40 01 10 33 24 40 01 1B 84 C0 53 1A 14 02 24 20 41 88 04 89 64 91 18 00 00 00 23 43 04 28 00 A8 84 80 81 4C 58 22 43 88 42 14 34 94 80 01 40 21 68 81 11 80 38 24 91 00 29 21 42 02 20 C2 21 88 00 86 41 28 08 89 84 14 04 80 48 01 00 21 5E 22 28 89 01 10 04 84 24 B0 1D 87 02 8A 02 60 12 44 63 22 D4 22 12 05 21 80 12 71 12 58 81 84 40 58 21 00 A0 22 28 12 22 81 00 00 E0 21 84 01 12 00 00 00 62 80 21 88 88 03 C0 A2 00 14 4C 03 88 00 43 81 C4 92 28 00 00 4C 02 85 21 22 01 12 40 08 88 30 28 41 1D 82 48 1C 04 B0 48 22 F4 28 46 84 48 60 44 21 28 48 24 2E 92 2C 61 11 42 9F 14 0C 60 44 30 42 22 2A C6 62 44 48 42 30 41 2E 22 10 02 24 3A 42 01 80 E8 11 42 81 11 28 02 00 14 40 41 81 18 D8 88 04 84 00 30 22 22 00 18 88 49 A1
